N,K,D,rep,condition,start_fitness,final_fitness,improvement,accepted_total,accepted_bad,accepted_bad_fraction,accepted_mean_distance,landscape_seed,steps
16,0,2,9,H,0.4725424855811849,0.5444082213824065,0.07186573580122163,31.0,11.0,0.3548387096774194,1.1935483870967742,1762258263,50
16,0,2,9,M,0.4725424855811849,0.5446243764026175,0.07208189082143263,50.0,21.0,0.42,1.8,1762258263,50
16,0,2,9,HM_naive,0.4725424855811849,0.5549318491809178,0.08238936359973287,46.0,20.0,0.43478260869565216,1.3478260869565217,1762258263,50
16,0,2,9,HM_channel,0.4725424855811849,0.5580980398563867,0.08555555427520184,25.0,10.0,0.4,1.4,1762258263,50
16,0,2,9,Strong_delta_HM_channel,0.4725424855811849,0.013473663453769213,,,,,,1762258263,50
16,0,2,9,Strong_delta_HM_naive,0.4725424855811849,0.010307472778300242,,,,,,1762258263,50
16,0,4,9,H,0.4725424855811849,0.5588425476710438,0.08630006208985891,24.0,9.0,0.375,1.0833333333333333,1762258263,50
16,0,4,9,M,0.4725424855811849,0.4835995193490497,0.011057033767864821,50.0,26.0,0.52,3.32,1762258263,50
16,0,4,9,HM_naive,0.4725424855811849,0.5486783445195832,0.0761358589383983,35.0,16.0,0.45714285714285713,1.3428571428571427,1762258263,50
16,0,4,9,HM_channel,0.4725424855811849,0.5594505799136733,0.08690809433248842,30.0,15.0,0.5,1.5666666666666667,1762258263,50
16,0,4,9,Strong_delta_HM_channel,0.4725424855811849,0.0006080322426295082,,,,,,1762258263,50
16,0,4,9,Strong_delta_HM_naive,0.4725424855811849,-0.010164203151460605,,,,,,1762258263,50
16,0,8,9,H,0.4725424855811849,0.539413704830096,0.0668712192489111,25.0,10.0,0.4,1.0,1762258263,50
16,0,8,9,M,0.4725424855811849,0.4836867905098751,0.01114430492869023,50.0,25.0,0.5,6.44,1762258263,50
16,0,8,9,HM_naive,0.4725424855811849,0.5611417527615132,0.08859926718032834,28.0,10.0,0.35714285714285715,1.6428571428571428,1762258263,50
16,0,8,9,HM_channel,0.4725424855811849,0.5580980398563867,0.08555555427520184,23.0,9.0,0.391304347826087,1.5217391304347827,1762258263,50
16,0,8,9,Strong_delta_HM_channel,0.4725424855811849,0.018684335026290744,,,,,,1762258263,50
16,0,8,9,Strong_delta_HM_naive,0.4725424855811849,0.02172804793141725,,,,,,1762258263,50
16,0,1,10,H,0.5701123514604087,0.6335814933404706,0.06346914188006192,32.0,15.0,0.46875,1.0625,1327426175,50
16,0,1,10,M,0.5701123514604087,0.5894148081201562,0.019302456659747502,50.0,24.0,0.48,1.0,1327426175,50
16,0,1,10,HM_naive,0.5701123514604087,0.6251705495011086,0.05505819804069989,48.0,23.0,0.4791666666666667,1.0625,1327426175,50
16,0,1,10,HM_channel,0.5701123514604087,0.6233764171546601,0.05326406569425135,40.0,18.0,0.45,1.05,1327426175,50
16,0,1,10,Strong_delta_HM_channel,0.5701123514604087,-0.010205076185810569,,,,,,1327426175,50
16,0,1,10,Strong_delta_HM_naive,0.5701123514604087,-0.008410943839362028,,,,,,1327426175,50
16,0,2,10,H,0.5701123514604087,0.623458379209573,0.053346027749164304,32.0,14.0,0.4375,1.03125,1327426175,50
16,0,2,10,M,0.5701123514604087,0.5798352075503367,0.009722856089927956,50.0,26.0,0.52,1.62,1327426175,50
16,0,2,10,HM_naive,0.5701123514604087,0.6332216883015755,0.06310933684116682,46.0,20.0,0.43478260869565216,1.391304347826087,1327426175,50
16,0,2,10,HM_channel,0.5701123514604087,0.6335993676617019,0.06348701620129316,34.0,17.0,0.5,1.3235294117647058,1327426175,50
16,0,2,10,Strong_delta_HM_channel,0.5701123514604087,0.010140988452128852,,,,,,1327426175,50
16,0,2,10,Strong_delta_HM_naive,0.5701123514604087,0.009763309092002515,,,,,,1327426175,50
16,0,4,10,H,0.5701123514604087,0.633841798553667,0.06372944709325823,27.0,11.0,0.4074074074074074,1.0,1327426175,50
16,0,4,10,M,0.5701123514604087,0.6069776213743793,0.036865269913970544,50.0,26.0,0.52,3.32,1327426175,50
16,0,4,10,HM_naive,0.5701123514604087,0.6332571003935926,0.06314474893318389,40.0,14.0,0.35,1.675,1327426175,50
16,0,4,10,HM_channel,0.5701123514604087,0.6335174056067889,0.0634050541463802,28.0,12.0,0.42857142857142855,1.2857142857142858,1327426175,50
16,0,4,10,Strong_delta_HM_channel,0.5701123514604087,-0.0003243929468780271,,,,,,1327426175,50
16,0,4,10,Strong_delta_HM_naive,0.5701123514604087,-0.0005846981600743373,,,,,,1327426175,50
16,0,8,10,H,0.5701123514604087,0.6174385027313052,0.047326151270896455,29.0,13.0,0.4482758620689655,1.0,1327426175,50
16,0,8,10,M,0.5701123514604087,0.5646737256728155,-0.005438625787593243,49.0,26.0,0.5306122448979592,6.571428571428571,1327426175,50
16,0,8,10,HM_naive,0.5701123514604087,0.6332571003935926,0.06314474893318389,39.0,17.0,0.4358974358974359,1.6666666666666667,1327426175,50
16,0,8,10,HM_channel,0.5701123514604087,0.6197883210457179,0.049675969585309177,14.0,5.0,0.35714285714285715,1.7142857142857142,1327426175,50
16,0,8,10,Strong_delta_HM_channel,0.5701123514604087,0.0023498183144127216,,,,,,1327426175,50
16,0,8,10,Strong_delta_HM_naive,0.5701123514604087,0.015818597662287437,,,,,,1327426175,50
16,0,1,11,H,0.4707764478310754,0.6608687715595291,0.19009232372845364,32.0,13.0,0.40625,1.1875,1715924286,50
16,0,1,11,M,0.4707764478310754,0.6425298691595532,0.17175342132847782,50.0,23.0,0.46,1.0,1715924286,50
16,0,1,11,HM_naive,0.4707764478310754,0.6622078995119652,0.19143145168088982,47.0,21.0,0.44680851063829785,1.0,1715924286,50
16,0,1,11,HM_channel,0.4707764478310754,0.6647119490416163,0.19393550121054093,41.0,17.0,0.4146341463414634,1.024390243902439,1715924286,50
16,0,1,11,Strong_delta_HM_channel,0.4707764478310754,0.00384317748208729,,,,,,1715924286,50
16,0,1,11,Strong_delta_HM_naive,0.4707764478310754,0.001339127952436181,,,,,,1715924286,50
16,0,2,11,H,0.4707764478310754,0.6660510769940523,0.1952746291629769,30.0,12.0,0.4,1.1666666666666667,1715924286,50
16,0,2,11,M,0.4707764478310754,0.6211430502543822,0.1503666024233068,50.0,23.0,0.46,1.72,1715924286,50
16,0,2,11,HM_naive,0.4707764478310754,0.6519295806495017,0.18115313281842627,43.0,21.0,0.4883720930232558,1.3255813953488371,1715924286,50
16,0,2,11,HM_channel,0.4707764478310754,0.6660510769940523,0.1952746291629769,29.0,11.0,0.3793103448275862,1.3448275862068966,1715924286,50
16,0,2,11,Strong_delta_HM_channel,0.4707764478310754,0.0,,,,,,1715924286,50
16,0,2,11,Strong_delta_HM_naive,0.4707764478310754,-0.014121496344550621,,,,,,1715924286,50
16,0,4,11,H,0.4707764478310754,0.66051938606514,0.18974293823406463,29.0,11.0,0.3793103448275862,1.0344827586206897,1715924286,50
16,0,4,11,M,0.4707764478310754,0.6426716747561763,0.17189522692510084,50.0,22.0,0.44,3.08,1715924286,50
16,0,4,11,HM_naive,0.4707764478310754,0.6566513655041039,0.18587491767302844,40.0,18.0,0.45,1.6,1715924286,50
16,0,4,11,HM_channel,0.4707764478310754,0.6647119490416163,0.19393550121054093,17.0,6.0,0.35294117647058826,1.6470588235294117,1715924286,50
16,0,4,11,Strong_delta_HM_channel,0.4707764478310754,0.0041925629764762995,,,,,,1715924286,50
16,0,4,11,Strong_delta_HM_naive,0.4707764478310754,-0.0038680205610361895,,,,,,1715924286,50
16,0,8,11,H,0.4707764478310754,0.6474865668587468,0.17671011902767142,31.0,13.0,0.41935483870967744,1.032258064516129,1715924286,50
16,0,8,11,M,0.4707764478310754,0.4982596408080107,0.0274831929769353,49.0,25.0,0.5102040816326531,6.3061224489795915,1715924286,50
16,0,8,11,HM_naive,0.4707764478310754,0.6603093162994975,0.1895328684684221,33.0,13.0,0.3939393939393939,1.4242424242424243,1715924286,50
16,0,8,11,HM_channel,0.4707764478310754,0.6505904526970657,0.1798140048659903,16.0,8.0,0.5,1.25,1715924286,50
16,0,8,11,Strong_delta_HM_channel,0.4707764478310754,0.003103885838318887,,,,,,1715924286,50
16,0,8,11,Strong_delta_HM_naive,0.4707764478310754,0.01282274944075068,,,,,,1715924286,50
16,0,1,12,H,0.65602818604532,0.6772704481447248,0.02124226209940483,37.0,18.0,0.4864864864864865,1.027027027027027,345237733,50
16,0,1,12,M,0.65602818604532,0.6512821504175442,-0.004746035627775758,49.0,25.0,0.5102040816326531,1.0,345237733,50
16,0,1,12,HM_naive,0.65602818604532,0.6829745819843449,0.026946395939024925,48.0,23.0,0.4791666666666667,1.0,345237733,50
16,0,1,12,HM_channel,0.65602818604532,0.6773696740317664,0.021341487986446417,33.0,16.0,0.48484848484848486,1.0,345237733,50
16,0,1,12,Strong_delta_HM_channel,0.65602818604532,9.922588704158741e-05,,,,,,345237733,50
16,0,1,12,Strong_delta_HM_naive,0.65602818604532,0.005704133839620096,,,,,,345237733,50
16,0,2,12,H,0.65602818604532,0.6730047831538646,0.0169765971085446,39.0,19.0,0.48717948717948717,1.0512820512820513,345237733,50
16,0,2,12,M,0.65602818604532,0.640625503036189,-0.015402683009130946,50.0,19.0,0.38,1.62,345237733,50
16,0,2,12,HM_naive,0.65602818604532,0.6862273343045594,0.030199148259239417,45.0,20.0,0.4444444444444444,1.3555555555555556,345237733,50
16,0,2,12,HM_channel,0.65602818604532,0.6858717915571977,0.029843605511877702,20.0,9.0,0.45,1.25,345237733,50
16,0,2,12,Strong_delta_HM_channel,0.65602818604532,0.012867008403333102,,,,,,345237733,50
16,0,2,12,Strong_delta_HM_naive,0.65602818604532,0.013222551150694817,,,,,,345237733,50
16,0,4,12,H,0.65602818604532,0.6655025403339845,0.0094743542886645,26.0,12.0,0.46153846153846156,1.1538461538461537,345237733,50
16,0,4,12,M,0.65602818604532,0.6201981563203064,-0.03583002972501359,50.0,28.0,0.56,3.36,345237733,50
16,0,4,12,HM_naive,0.65602818604532,0.6945183891426183,0.03849020309729834,38.0,16.0,0.42105263157894735,1.5263157894736843,345237733,50
16,0,4,12,HM_channel,0.65602818604532,0.6730047831538646,0.0169765971085446,27.0,13.0,0.48148148148148145,1.3703703703703705,345237733,50
16,0,4,12,Strong_delta_HM_channel,0.65602818604532,0.0075022428198801006,,,,,,345237733,50
16,0,4,12,Strong_delta_HM_naive,0.65602818604532,0.029015848808633837,,,,,,345237733,50
16,0,8,12,H,0.65602818604532,0.6877046213870903,0.03167643534177034,24.0,11.0,0.4583333333333333,1.125,345237733,50
16,0,8,12,M,0.65602818604532,0.5708939078763164,-0.08513427816900354,49.0,25.0,0.5102040816326531,6.36734693877551,345237733,50
16,0,8,12,HM_naive,0.65602818604532,0.6723163080895125,0.0162881220441925,24.0,12.0,0.5,1.125,345237733,50
16,0,8,12,HM_channel,0.65602818604532,0.6881160416866282,0.03208785564130823,17.0,8.0,0.47058823529411764,1.6470588235294117,345237733,50
16,0,8,12,Strong_delta_HM_channel,0.65602818604532,0.00041142029953789017,,,,,,345237733,50
16,0,8,12,Strong_delta_HM_naive,0.65602818604532,-0.015388313297577838,,,,,,345237733,50
16,0,1,13,H,0.6250072849933773,0.6983364120433333,0.07332912704995598,21.0,8.0,0.38095238095238093,1.0476190476190477,745825944,50
16,0,1,13,M,0.6250072849933773,0.6873643088662436,0.062357023872866235,48.0,23.0,0.4791666666666667,1.0,745825944,50
16,0,1,13,HM_naive,0.6250072849933773,0.6982627633536482,0.07325547836027091,44.0,20.0,0.45454545454545453,1.0,745825944,50
16,0,1,13,HM_channel,0.6250072849933773,0.6911520817920493,0.06614479679867202,34.0,15.0,0.4411764705882353,1.0294117647058822,745825944,50
16,0,1,13,Strong_delta_HM_channel,0.6250072849933773,-0.007184330251283955,,,,,,745825944,50
16,0,1,13,Strong_delta_HM_naive,0.6250072849933773,-7.364868968506855e-05,,,,,,745825944,50
16,0,2,13,H,0.6250072849933773,0.6982627633536482,0.07325547836027091,18.0,6.0,0.3333333333333333,1.1111111111111112,745825944,50
16,0,2,13,M,0.6250072849933773,0.6418047978148063,0.01679751282142894,50.0,25.0,0.5,1.62,745825944,50
16,0,2,13,HM_naive,0.6250072849933773,0.6996692254503083,0.07466194045693098,33.0,16.0,0.48484848484848486,1.2424242424242424,745825944,50
16,0,2,13,HM_channel,0.6250072849933773,0.7025390712974686,0.0775317863040913,25.0,11.0,0.44,1.2,745825944,50
16,0,2,13,Strong_delta_HM_channel,0.6250072849933773,0.00427630794382039,,,,,,745825944,50
16,0,2,13,Strong_delta_HM_naive,0.6250072849933773,0.001406462096660066,,,,,,745825944,50
16,0,4,13,H,0.6250072849933773,0.6996692254503083,0.07466194045693098,26.0,11.0,0.4230769230769231,1.1153846153846154,745825944,50
16,0,4,13,M,0.6250072849933773,0.599872529794147,-0.025134755199230363,47.0,29.0,0.6170212765957447,3.0425531914893615,745825944,50
16,0,4,13,HM_naive,0.6250072849933773,0.6982627633536482,0.07325547836027091,28.0,10.0,0.35714285714285715,1.2857142857142858,745825944,50
16,0,4,13,HM_channel,0.6250072849933773,0.6968730282928328,0.0718657432994555,19.0,9.0,0.47368421052631576,1.4736842105263157,745825944,50
16,0,4,13,Strong_delta_HM_channel,0.6250072849933773,-0.0027961971574754774,,,,,,745825944,50
16,0,4,13,Strong_delta_HM_naive,0.6250072849933773,-0.001406462096660066,,,,,,745825944,50
16,0,8,13,H,0.6250072849933773,0.6930303518708794,0.06802306687750204,14.0,5.0,0.35714285714285715,1.0,745825944,50
16,0,8,13,M,0.6250072849933773,0.6387039650593731,0.013696680065995781,44.0,21.0,0.4772727272727273,6.090909090909091,745825944,50
16,0,8,13,HM_naive,0.6250072849933773,0.6997428741399934,0.07473558914661604,25.0,10.0,0.4,1.08,745825944,50
16,0,8,13,HM_channel,0.6250072849933773,0.7025390712974686,0.0775317863040913,10.0,2.0,0.2,1.4,745825944,50
16,0,8,13,Strong_delta_HM_channel,0.6250072849933773,0.009508719426589263,,,,,,745825944,50
16,0,8,13,Strong_delta_HM_naive,0.6250072849933773,0.006712522269114007,,,,,,745825944,50
16,0,1,14,H,0.5022654530114963,0.6838283030882961,0.18156285007679984,32.0,13.0,0.40625,1.0,1724195731,50
16,0,1,14,M,0.5022654530114963,0.6330589013088153,0.13079344829731898,49.0,23.0,0.46938775510204084,1.0,1724195731,50
16,0,1,14,HM_naive,0.5022654530114963,0.6953856160239787,0.19312016301248247,43.0,18.0,0.4186046511627907,1.0,1724195731,50
16,0,1,14,HM_channel,0.5022654530114963,0.6717058430595056,0.16944039004800937,38.0,17.0,0.4473684210526316,1.0,1724195731,50
16,0,1,14,Strong_delta_HM_channel,0.5022654530114963,-0.012122460028790472,,,,,,1724195731,50
16,0,1,14,Strong_delta_HM_naive,0.5022654530114963,0.011557312935682629,,,,,,1724195731,50
16,0,2,14,H,0.5022654530114963,0.69104679591779,0.18878134290629367,24.0,9.0,0.375,1.0,1724195731,50
16,0,2,14,M,0.5022654530114963,0.6567797350471034,0.15451428203560713,49.0,22.0,0.4489795918367347,1.530612244897959,1724195731,50
16,0,2,14,HM_naive,0.5022654530114963,0.6816439562543627,0.17937850324286642,36.0,14.0,0.3888888888888889,1.4166666666666667,1724195731,50
16,0,2,14,HM_channel,0.5022654530114963,0.693758808186672,0.19149335517517574,24.0,10.0,0.4166666666666667,1.25,1724195731,50
16,0,2,14,Strong_delta_HM_channel,0.5022654530114963,0.002712012268882069,,,,,,1724195731,50
16,0,2,14,Strong_delta_HM_naive,0.5022654530114963,-0.009402839663427254,,,,,,1724195731,50
16,0,4,14,H,0.5022654530114963,0.6724645346184734,0.17019908160697717,28.0,12.0,0.42857142857142855,1.1071428571428572,1724195731,50
16,0,4,14,M,0.5022654530114963,0.5964421404443894,0.09417668743289309,50.0,24.0,0.48,3.04,1724195731,50
16,0,4,14,HM_naive,0.5022654530114963,0.6842633702231432,0.18199791721164693,37.0,20.0,0.5405405405405406,1.5945945945945945,1724195731,50
16,0,4,14,HM_channel,0.5022654530114963,0.681551357954261,0.17928590494276475,17.0,6.0,0.35294117647058826,1.588235294117647,1724195731,50
16,0,4,14,Strong_delta_HM_channel,0.5022654530114963,0.009086823335787586,,,,,,1724195731,50
16,0,4,14,Strong_delta_HM_naive,0.5022654530114963,0.011798835604669766,,,,,,1724195731,50
16,0,8,14,H,0.5022654530114963,0.6862987926881912,0.18403333967669488,30.0,12.0,0.4,1.1,1724195731,50
16,0,8,14,M,0.5022654530114963,0.5970019270192785,0.09473647400778218,49.0,18.0,0.3673469387755102,6.1020408163265305,1724195731,50
16,0,8,14,HM_naive,0.5022654530114963,0.6953856160239787,0.19312016301248247,28.0,14.0,0.5,1.5357142857142858,1724195731,50
16,0,8,14,HM_channel,0.5022654530114963,0.6862987926881912,0.18403333967669488,23.0,9.0,0.391304347826087,1.434782608695652,1724195731,50
16,0,8,14,Strong_delta_HM_channel,0.5022654530114963,0.0,,,,,,1724195731,50
16,0,8,14,Strong_delta_HM_naive,0.5022654530114963,0.009086823335787586,,,,,,1724195731,50
16,0,1,15,H,0.5716458373349084,0.6965304627478087,0.12488462541290035,20.0,8.0,0.4,1.0,1051269543,50
16,0,1,15,M,0.5716458373349084,0.6797010586891314,0.10805522135422307,50.0,24.0,0.48,1.0,1051269543,50
16,0,1,15,HM_naive,0.5716458373349084,0.697751429929432,0.12610559259452359,45.0,20.0,0.4444444444444444,1.0,1051269543,50
16,0,1,15,HM_channel,0.5716458373349084,0.6927458915650124,0.12110005423010406,32.0,14.0,0.4375,1.0,1051269543,50
16,0,1,15,Strong_delta_HM_channel,0.5716458373349084,-0.0037845711827962925,,,,,,1051269543,50
16,0,1,15,Strong_delta_HM_naive,0.5716458373349084,0.0012209671816232337,,,,,,1051269543,50
16,0,2,15,H,0.5716458373349084,0.6788679108310148,0.10722207349610646,16.0,6.0,0.375,1.0625,1051269543,50
16,0,2,15,M,0.5716458373349084,0.5995852304652632,0.027939393130354873,50.0,26.0,0.52,1.78,1051269543,50
16,0,2,15,HM_naive,0.5716458373349084,0.697751429929432,0.12610559259452359,42.0,19.0,0.4523809523809524,1.1666666666666667,1051269543,50
16,0,2,15,HM_channel,0.5716458373349084,0.697751429929432,0.12610559259452359,19.0,7.0,0.3684210526315789,1.2105263157894737,1051269543,50
16,0,2,15,Strong_delta_HM_channel,0.5716458373349084,0.018883519098417123,,,,,,1051269543,50
16,0,2,15,Strong_delta_HM_naive,0.5716458373349084,0.018883519098417123,,,,,,1051269543,50
16,0,4,15,H,0.5716458373349084,0.6915249243833892,0.11987908704848083,21.0,9.0,0.42857142857142855,1.0,1051269543,50
16,0,4,15,M,0.5716458373349084,0.6330713082302641,0.06142547089535577,50.0,29.0,0.58,3.1,1051269543,50
16,0,4,15,HM_naive,0.5716458373349084,0.6838734491954344,0.11222761186052599,24.0,11.0,0.4583333333333333,1.25,1051269543,50
16,0,4,15,HM_channel,0.5716458373349084,0.6908134998353279,0.11916766250041955,16.0,7.0,0.4375,1.625,1051269543,50
16,0,4,15,Strong_delta_HM_channel,0.5716458373349084,-0.0007114245480612791,,,,,,1051269543,50
16,0,4,15,Strong_delta_HM_naive,0.5716458373349084,-0.007651475187954837,,,,,,1051269543,50
16,0,8,15,H,0.5716458373349084,0.6784632239458238,0.10681738661091544,25.0,11.0,0.44,1.12,1051269543,50
16,0,8,15,M,0.5716458373349084,0.6090881658606578,0.03744232852574947,50.0,21.0,0.42,6.26,1051269543,50
16,0,8,15,HM_naive,0.5716458373349084,0.6965304627478087,0.12488462541290035,28.0,11.0,0.39285714285714285,1.2857142857142858,1051269543,50
16,0,8,15,HM_channel,0.5716458373349084,0.697751429929432,0.12610559259452359,15.0,5.0,0.3333333333333333,1.0,1051269543,50
16,0,8,15,Strong_delta_HM_channel,0.5716458373349084,0.019288205983608142,,,,,,1051269543,50
16,0,8,15,Strong_delta_HM_naive,0.5716458373349084,0.01806723880198491,,,,,,1051269543,50
16,0,1,16,H,0.4196118562203637,0.6232811675660642,0.20366931134570054,20.0,6.0,0.3,1.05,337491432,50
16,0,1,16,M,0.4196118562203637,0.5906669685222357,0.17105511230187198,50.0,22.0,0.44,1.0,337491432,50
16,0,1,16,HM_naive,0.4196118562203637,0.6262041146645563,0.2065922584441926,47.0,20.0,0.425531914893617,1.0212765957446808,337491432,50
16,0,1,16,HM_channel,0.4196118562203637,0.621734447216836,0.20212259099647234,33.0,13.0,0.3939393939393939,1.0,337491432,50
16,0,1,16,Strong_delta_HM_channel,0.4196118562203637,-0.0015467203492282033,,,,,,337491432,50
16,0,1,16,Strong_delta_HM_naive,0.4196118562203637,0.002922947098492057,,,,,,337491432,50
16,0,2,16,H,0.4196118562203637,0.6167042884297853,0.19709243220942163,26.0,10.0,0.38461538461538464,1.0769230769230769,337491432,50
16,0,2,16,M,0.4196118562203637,0.5794046129875775,0.15979275676721383,50.0,23.0,0.46,1.62,337491432,50
16,0,2,16,HM_naive,0.4196118562203637,0.6197876530053966,0.20017579678503294,39.0,17.0,0.4358974358974359,1.3076923076923077,337491432,50
16,0,2,16,HM_channel,0.4196118562203637,0.621734447216836,0.20212259099647234,23.0,8.0,0.34782608695652173,1.2608695652173914,337491432,50
16,0,2,16,Strong_delta_HM_channel,0.4196118562203637,0.005030158787050709,,,,,,337491432,50
16,0,2,16,Strong_delta_HM_naive,0.4196118562203637,0.0030833645756113137,,,,,,337491432,50
16,0,4,16,H,0.4196118562203637,0.6114861767842102,0.19187432056384657,30.0,12.0,0.4,1.0,337491432,50
16,0,4,16,M,0.4196118562203637,0.5819638275085357,0.16235197128817203,48.0,25.0,0.5208333333333334,3.0833333333333335,337491432,50
16,0,4,16,HM_naive,0.4196118562203637,0.6232811675660642,0.20366931134570054,26.0,11.0,0.4230769230769231,1.5,337491432,50
16,0,4,16,HM_channel,0.4196118562203637,0.6137813413312933,0.19416948511092957,25.0,11.0,0.44,1.64,337491432,50
16,0,4,16,Strong_delta_HM_channel,0.4196118562203637,0.002295164547083006,,,,,,337491432,50
16,0,4,16,Strong_delta_HM_naive,0.4196118562203637,0.011794990781853976,,,,,,337491432,50
16,0,8,16,H,0.4196118562203637,0.6056167117165246,0.18600485549616097,29.0,11.0,0.3793103448275862,1.103448275862069,337491432,50
16,0,8,16,M,0.4196118562203637,0.5415443602059242,0.12193250398556055,50.0,22.0,0.44,6.54,337491432,50
