N,K,D,rep,condition,step,fitness,landscape_seed
16,4,4,5,M,17,0.5459457300123218,208981816
16,4,4,5,M,18,0.6454781601424806,208981816
16,4,4,5,M,19,0.5563633214472379,208981816
16,4,4,5,M,20,0.6044700682167903,208981816
16,4,4,5,M,21,0.4666137322281289,208981816
16,4,4,5,M,22,0.6098196565023242,208981816
16,4,4,5,M,23,0.7188872970664744,208981816
16,4,4,5,M,24,0.46081483378774296,208981816
16,4,4,5,M,25,0.6822683313171596,208981816
16,4,4,5,M,26,0.6477633338459452,208981816
16,4,4,5,M,27,0.4799254047569828,208981816
16,4,4,5,M,28,0.3717170517746064,208981816
16,4,4,5,M,29,0.6173912137281246,208981816
16,4,4,5,M,30,0.652659428822786,208981816
16,4,4,5,M,31,0.5380406427947428,208981816
16,4,4,5,M,32,0.581592800797538,208981816
16,4,4,5,M,33,0.6885532545031805,208981816
16,4,4,5,M,34,0.5711516238811797,208981816
16,4,4,5,M,35,0.7076144692730066,208981816
16,4,4,5,M,36,0.5790036789336387,208981816
16,4,4,5,M,37,0.590994364187187,208981816
16,4,4,5,M,38,0.5405492095444654,208981816
16,4,4,5,M,39,0.5605638534676034,208981816
16,4,4,5,M,40,0.641883345416441,208981816
16,4,4,5,M,41,0.6003125154331153,208981816
16,4,4,5,M,42,0.6680776065004065,208981816
16,4,4,5,M,43,0.5924201391084202,208981816
16,4,4,5,M,44,0.6328706135928875,208981816
16,4,4,5,M,45,0.6326327031689029,208981816
16,4,4,5,M,46,0.5525514800369575,208981816
16,4,4,5,M,47,0.6333397109919867,208981816
16,4,4,5,M,48,0.6044804178514106,208981816
16,4,4,5,M,49,0.6044804178514106,208981816
16,4,4,5,M,50,0.6664355692666251,208981816
16,4,4,5,HM_naive,0,0.6181827410677972,208981816
16,4,4,5,HM_naive,1,0.7046903833237144,208981816
16,4,4,5,HM_naive,2,0.7030941727840414,208981816
16,4,4,5,HM_naive,3,0.7030941727840414,208981816
16,4,4,5,HM_naive,4,0.7030941727840414,208981816
16,4,4,5,HM_naive,5,0.7030941727840414,208981816
16,4,4,5,HM_naive,6,0.7110143586739832,208981816
16,4,4,5,HM_naive,7,0.6814134753237204,208981816
16,4,4,5,HM_naive,8,0.6138475426742493,208981816
16,4,4,5,HM_naive,9,0.636230008075904,208981816
16,4,4,5,HM_naive,10,0.6316095452968751,208981816
16,4,4,5,HM_naive,11,0.6495740315674354,208981816
16,4,4,5,HM_naive,12,0.7113814437197452,208981816
16,4,4,5,HM_naive,13,0.7113814437197452,208981816
16,4,4,5,HM_naive,14,0.7113814437197452,208981816
16,4,4,5,HM_naive,15,0.7113814437197452,208981816
16,4,4,5,HM_naive,16,0.699040529084063,208981816
16,4,4,5,HM_naive,17,0.699040529084063,208981816
16,4,4,5,HM_naive,18,0.699040529084063,208981816
16,4,4,5,HM_naive,19,0.7056323302450624,208981816
16,4,4,5,HM_naive,20,0.7007948832005102,208981816
16,4,4,5,HM_naive,21,0.701952014617343,208981816
16,4,4,5,HM_naive,22,0.7214649620649962,208981816
16,4,4,5,HM_naive,23,0.722782649408056,208981816
16,4,4,5,HM_naive,24,0.7214649620649962,208981816
16,4,4,5,HM_naive,25,0.7214649620649962,208981816
16,4,4,5,HM_naive,26,0.7212450608213179,208981816
16,4,4,5,HM_naive,27,0.7212450608213179,208981816
16,4,4,5,HM_naive,28,0.7212450608213179,208981816
16,4,4,5,HM_naive,29,0.7214649620649962,208981816
16,4,4,5,HM_naive,30,0.7214649620649962,208981816
16,4,4,5,HM_naive,31,0.722782649408056,208981816
16,4,4,5,HM_naive,32,0.7225627481643774,208981816
16,4,4,5,HM_naive,33,0.7449613291794351,208981816
16,4,4,5,HM_naive,34,0.7449613291794351,208981816
16,4,4,5,HM_naive,35,0.7449613291794351,208981816
16,4,4,5,HM_naive,36,0.7449613291794351,208981816
16,4,4,5,HM_naive,37,0.7449613291794351,208981816
16,4,4,5,HM_naive,38,0.6994509696949924,208981816
16,4,4,5,HM_naive,39,0.672711304429692,208981816
16,4,4,5,HM_naive,40,0.6571931790897705,208981816
16,4,4,5,HM_naive,41,0.6445630754739643,208981816
16,4,4,5,HM_naive,42,0.7044635637854504,208981816
16,4,4,5,HM_naive,43,0.6961362475641213,208981816
16,4,4,5,HM_naive,44,0.6961362475641213,208981816
16,4,4,5,HM_naive,45,0.6961362475641213,208981816
16,4,4,5,HM_naive,46,0.6961362475641213,208981816
16,4,4,5,HM_naive,47,0.6961362475641213,208981816
16,4,4,5,HM_naive,48,0.6961362475641213,208981816
16,4,4,5,HM_naive,49,0.7149145051879023,208981816
16,4,4,5,HM_naive,50,0.7145291371748711,208981816
16,4,4,5,HM_channel,0,0.6181827410677972,208981816
16,4,4,5,HM_channel,1,0.6436738674374359,208981816
16,4,4,5,HM_channel,2,0.6862763896007772,208981816
16,4,4,5,HM_channel,3,0.7073329426840852,208981816
16,4,4,5,HM_channel,4,0.7076144692730066,208981816
16,4,4,5,HM_channel,5,0.7076144692730066,208981816
16,4,4,5,HM_channel,6,0.6911340913218288,208981816
16,4,4,5,HM_channel,7,0.6879340589238448,208981816
16,4,4,5,HM_channel,8,0.687416538198126,208981816
16,4,4,5,HM_channel,9,0.7085177007117912,208981816
16,4,4,5,HM_channel,10,0.7085177007117912,208981816
16,4,4,5,HM_channel,11,0.7085177007117912,208981816
16,4,4,5,HM_channel,12,0.7085177007117912,208981816
16,4,4,5,HM_channel,13,0.6500595010678121,208981816
16,4,4,5,HM_channel,14,0.7371837028669377,208981816
16,4,4,5,HM_channel,15,0.7371837028669377,208981816
16,4,4,5,HM_channel,16,0.7144013402840169,208981816
16,4,4,5,HM_channel,17,0.7144013402840169,208981816
16,4,4,5,HM_channel,18,0.7235801604533939,208981816
16,4,4,5,HM_channel,19,0.7605393868083783,208981816
16,4,4,5,HM_channel,20,0.7605393868083783,208981816
16,4,4,5,HM_channel,21,0.7605393868083783,208981816
16,4,4,5,HM_channel,22,0.7605393868083783,208981816
16,4,4,5,HM_channel,23,0.7605393868083783,208981816
16,4,4,5,HM_channel,24,0.7627562688437621,208981816
16,4,4,5,HM_channel,25,0.7435262988109118,208981816
16,4,4,5,HM_channel,26,0.7435262988109118,208981816
16,4,4,5,HM_channel,27,0.7435262988109118,208981816
16,4,4,5,HM_channel,28,0.7223508803869945,208981816
16,4,4,5,HM_channel,29,0.7435262988109118,208981816
16,4,4,5,HM_channel,30,0.7435262988109118,208981816
16,4,4,5,HM_channel,31,0.7605393868083783,208981816
16,4,4,5,HM_channel,32,0.7605393868083783,208981816
16,4,4,5,HM_channel,33,0.7605393868083783,208981816
16,4,4,5,HM_channel,34,0.7605393868083783,208981816
16,4,4,5,HM_channel,35,0.7605393868083783,208981816
16,4,4,5,HM_channel,36,0.7662402690923295,208981816
16,4,4,5,HM_channel,37,0.7662402690923295,208981816
16,4,4,5,HM_channel,38,0.7662402690923295,208981816
16,4,4,5,HM_channel,39,0.7662402690923295,208981816
16,4,4,5,HM_channel,40,0.7662402690923295,208981816
16,4,4,5,HM_channel,41,0.7662402690923295,208981816
16,4,4,5,HM_channel,42,0.7662402690923295,208981816
16,4,4,5,HM_channel,43,0.7662402690923295,208981816
16,4,4,5,HM_channel,44,0.7821900966984665,208981816
16,4,4,5,HM_channel,45,0.7821900966984665,208981816
16,4,4,5,HM_channel,46,0.7821900966984665,208981816
16,4,4,5,HM_channel,47,0.7821900966984665,208981816
16,4,4,5,HM_channel,48,0.7821900966984665,208981816
16,4,4,5,HM_channel,49,0.7821900966984665,208981816
16,4,4,5,HM_channel,50,0.7821900966984665,208981816
16,4,8,5,H,0,0.6181827410677972,208981816
16,4,8,5,H,1,0.6918088760879745,208981816
16,4,8,5,H,2,0.7193782514955479,208981816
16,4,8,5,H,3,0.7193782514955479,208981816
16,4,8,5,H,4,0.7498153206494669,208981816
16,4,8,5,H,5,0.7498153206494669,208981816
16,4,8,5,H,6,0.7498153206494669,208981816
16,4,8,5,H,7,0.7498153206494669,208981816
16,4,8,5,H,8,0.7498153206494669,208981816
16,4,8,5,H,9,0.7498153206494669,208981816
16,4,8,5,H,10,0.7689269751086063,208981816
16,4,8,5,H,11,0.7689269751086063,208981816
16,4,8,5,H,12,0.7689269751086063,208981816
16,4,8,5,H,13,0.7689269751086063,208981816
16,4,8,5,H,14,0.7689269751086063,208981816
16,4,8,5,H,15,0.7689269751086063,208981816
16,4,8,5,H,16,0.7689269751086063,208981816
16,4,8,5,H,17,0.7689269751086063,208981816
16,4,8,5,H,18,0.7689269751086063,208981816
16,4,8,5,H,19,0.7689269751086063,208981816
16,4,8,5,H,20,0.7689269751086063,208981816
16,4,8,5,H,21,0.7689269751086063,208981816
16,4,8,5,H,22,0.7689269751086063,208981816
16,4,8,5,H,23,0.7689269751086063,208981816
16,4,8,5,H,24,0.7689269751086063,208981816
16,4,8,5,H,25,0.7689269751086063,208981816
16,4,8,5,H,26,0.7689269751086063,208981816
16,4,8,5,H,27,0.7689269751086063,208981816
16,4,8,5,H,28,0.7689269751086063,208981816
16,4,8,5,H,29,0.7579834398530043,208981816
16,4,8,5,H,30,0.7579834398530043,208981816
16,4,8,5,H,31,0.7579834398530043,208981816
16,4,8,5,H,32,0.7689269751086063,208981816
16,4,8,5,H,33,0.7689269751086063,208981816
16,4,8,5,H,34,0.7689269751086063,208981816
16,4,8,5,H,35,0.7579834398530043,208981816
16,4,8,5,H,36,0.7579834398530043,208981816
16,4,8,5,H,37,0.7689269751086063,208981816
16,4,8,5,H,38,0.7689269751086063,208981816
16,4,8,5,H,39,0.7689269751086063,208981816
16,4,8,5,H,40,0.7689269751086063,208981816
16,4,8,5,H,41,0.7689269751086063,208981816
16,4,8,5,H,42,0.7689269751086063,208981816
16,4,8,5,H,43,0.7689269751086063,208981816
16,4,8,5,H,44,0.7689269751086063,208981816
16,4,8,5,H,45,0.7689269751086063,208981816
16,4,8,5,H,46,0.7689269751086063,208981816
16,4,8,5,H,47,0.7689269751086063,208981816
16,4,8,5,H,48,0.7689269751086063,208981816
16,4,8,5,H,49,0.7579834398530043,208981816
16,4,8,5,H,50,0.7579834398530043,208981816
16,4,8,5,M,0,0.6181827410677972,208981816
16,4,8,5,M,1,0.6597282638872394,208981816
16,4,8,5,M,2,0.5674564656164248,208981816
16,4,8,5,M,3,0.573783985189946,208981816
16,4,8,5,M,4,0.5882483257478788,208981816
16,4,8,5,M,5,0.6699343974571367,208981816
16,4,8,5,M,6,0.6699343974571367,208981816
16,4,8,5,M,7,0.7230104329818524,208981816
16,4,8,5,M,8,0.7230104329818524,208981816
16,4,8,5,M,9,0.5670815107244473,208981816
16,4,8,5,M,10,0.43068559635051346,208981816
16,4,8,5,M,11,0.4667954080170754,208981816
16,4,8,5,M,12,0.47096867596937486,208981816
16,4,8,5,M,13,0.5413668004016702,208981816
16,4,8,5,M,14,0.45863914638889447,208981816
16,4,8,5,M,15,0.536047686588142,208981816
16,4,8,5,M,16,0.48620499483693386,208981816
16,4,8,5,M,17,0.538486877951129,208981816
16,4,8,5,M,18,0.5258439954865253,208981816
16,4,8,5,M,19,0.674030153815661,208981816
16,4,8,5,M,20,0.5487798776162435,208981816
16,4,8,5,M,21,0.47649846102356064,208981816
16,4,8,5,M,22,0.4643958563208507,208981816
16,4,8,5,M,23,0.5534700499173602,208981816
16,4,8,5,M,24,0.5430428050613956,208981816
16,4,8,5,M,25,0.6357519639062597,208981816
16,4,8,5,M,26,0.4976112147480547,208981816
16,4,8,5,M,27,0.5262268740724316,208981816
16,4,8,5,M,28,0.7098970770463556,208981816
16,4,8,5,M,29,0.6766085732186224,208981816
16,4,8,5,M,30,0.6022600619060112,208981816
16,4,8,5,M,31,0.6305368150068384,208981816
16,4,8,5,M,32,0.553297073041938,208981816
16,4,8,5,M,33,0.6179600721568714,208981816
16,4,8,5,M,34,0.6320247143231905,208981816
16,4,8,5,M,35,0.45679617471842626,208981816
16,4,8,5,M,36,0.4945931638911379,208981816
16,4,8,5,M,37,0.4138875635949655,208981816
16,4,8,5,M,38,0.6012401935104226,208981816
16,4,8,5,M,39,0.6036001564286755,208981816
16,4,8,5,M,40,0.5524077232518981,208981816
16,4,8,5,M,41,0.4956728443993325,208981816
16,4,8,5,M,42,0.5601731931519874,208981816
16,4,8,5,M,43,0.5460781143968888,208981816
16,4,8,5,M,44,0.4813502913593695,208981816
16,4,8,5,M,45,0.5641751865295899,208981816
16,4,8,5,M,46,0.5290896533577583,208981816
16,4,8,5,M,47,0.6210385063194188,208981816
16,4,8,5,M,48,0.5106211329323732,208981816
16,4,8,5,M,49,0.5283048455476039,208981816
16,4,8,5,M,50,0.6044226574885934,208981816
16,4,8,5,HM_naive,0,0.6181827410677972,208981816
16,4,8,5,HM_naive,1,0.629054616539473,208981816
16,4,8,5,HM_naive,2,0.5606019621974561,208981816
16,4,8,5,HM_naive,3,0.6963936838283823,208981816
16,4,8,5,HM_naive,4,0.674030153815661,208981816
16,4,8,5,HM_naive,5,0.7323974235706482,208981816
16,4,8,5,HM_naive,6,0.7832783791141206,208981816
16,4,8,5,HM_naive,7,0.7832783791141206,208981816
16,4,8,5,HM_naive,8,0.7832783791141206,208981816
16,4,8,5,HM_naive,9,0.7915383812827326,208981816
16,4,8,5,HM_naive,10,0.7915383812827326,208981816
16,4,8,5,HM_naive,11,0.7915383812827326,208981816
16,4,8,5,HM_naive,12,0.7915383812827326,208981816
16,4,8,5,HM_naive,13,0.7915383812827326,208981816
16,4,8,5,HM_naive,14,0.7832783791141206,208981816
16,4,8,5,HM_naive,15,0.7832783791141206,208981816
16,4,8,5,HM_naive,16,0.7832783791141206,208981816
16,4,8,5,HM_naive,17,0.7832783791141206,208981816
16,4,8,5,HM_naive,18,0.7832783791141206,208981816
16,4,8,5,HM_naive,19,0.7390285220899673,208981816
16,4,8,5,HM_naive,20,0.7390285220899673,208981816
16,4,8,5,HM_naive,21,0.7390285220899673,208981816
16,4,8,5,HM_naive,22,0.7390285220899673,208981816
16,4,8,5,HM_naive,23,0.7390285220899673,208981816
16,4,8,5,HM_naive,24,0.7390285220899673,208981816
16,4,8,5,HM_naive,25,0.7390285220899673,208981816
16,4,8,5,HM_naive,26,0.7390285220899673,208981816
16,4,8,5,HM_naive,27,0.7390285220899673,208981816
16,4,8,5,HM_naive,28,0.7390285220899673,208981816
16,4,8,5,HM_naive,29,0.7390285220899673,208981816
16,4,8,5,HM_naive,30,0.7390285220899673,208981816
16,4,8,5,HM_naive,31,0.7390285220899673,208981816
16,4,8,5,HM_naive,32,0.7332885473402299,208981816
16,4,8,5,HM_naive,33,0.7332885473402299,208981816
16,4,8,5,HM_naive,34,0.7332885473402299,208981816
16,4,8,5,HM_naive,35,0.7390285220899673,208981816
16,4,8,5,HM_naive,36,0.7390285220899673,208981816
16,4,8,5,HM_naive,37,0.7390285220899673,208981816
16,4,8,5,HM_naive,38,0.7390285220899673,208981816
16,4,8,5,HM_naive,39,0.6948139305774913,208981816
16,4,8,5,HM_naive,40,0.6948139305774913,208981816
16,4,8,5,HM_naive,41,0.7390285220899673,208981816
16,4,8,5,HM_naive,42,0.7390285220899673,208981816
16,4,8,5,HM_naive,43,0.6457787100460017,208981816
16,4,8,5,HM_naive,44,0.7023473559409016,208981816
16,4,8,5,HM_naive,45,0.7023473559409016,208981816
16,4,8,5,HM_naive,46,0.7023473559409016,208981816
16,4,8,5,HM_naive,47,0.7023473559409016,208981816
16,4,8,5,HM_naive,48,0.6457521164753706,208981816
16,4,8,5,HM_naive,49,0.7150842928208144,208981816
16,4,8,5,HM_naive,50,0.6658434826525399,208981816
16,4,8,5,HM_channel,0,0.6181827410677972,208981816
16,4,8,5,HM_channel,1,0.66486377093451,208981816
16,4,8,5,HM_channel,2,0.7240184029947254,208981816
16,4,8,5,HM_channel,3,0.7721500839120528,208981816
16,4,8,5,HM_channel,4,0.7721500839120528,208981816
16,4,8,5,HM_channel,5,0.7721500839120528,208981816
16,4,8,5,HM_channel,6,0.7821900966984665,208981816
16,4,8,5,HM_channel,7,0.7821900966984665,208981816
16,4,8,5,HM_channel,8,0.7821900966984665,208981816
16,4,8,5,HM_channel,9,0.7821900966984665,208981816
16,4,8,5,HM_channel,10,0.7821900966984665,208981816
16,4,8,5,HM_channel,11,0.7821900966984665,208981816
16,4,8,5,HM_channel,12,0.7821900966984665,208981816
16,4,8,5,HM_channel,13,0.7821900966984665,208981816
16,4,8,5,HM_channel,14,0.7821900966984665,208981816
16,4,8,5,HM_channel,15,0.7627562688437621,208981816
16,4,8,5,HM_channel,16,0.7821900966984665,208981816
16,4,8,5,HM_channel,17,0.7821900966984665,208981816
16,4,8,5,HM_channel,18,0.7821900966984665,208981816
16,4,8,5,HM_channel,19,0.7821900966984665,208981816
16,4,8,5,HM_channel,20,0.7821900966984665,208981816
16,4,8,5,HM_channel,21,0.7821900966984665,208981816
16,4,8,5,HM_channel,22,0.7821900966984665,208981816
16,4,8,5,HM_channel,23,0.7821900966984665,208981816
16,4,8,5,HM_channel,24,0.7821900966984665,208981816
16,4,8,5,HM_channel,25,0.7821900966984665,208981816
16,4,8,5,HM_channel,26,0.7821900966984665,208981816
16,4,8,5,HM_channel,27,0.7821900966984665,208981816
16,4,8,5,HM_channel,28,0.7821900966984665,208981816
16,4,8,5,HM_channel,29,0.7821900966984665,208981816
16,4,8,5,HM_channel,30,0.7821900966984665,208981816
16,4,8,5,HM_channel,31,0.7821900966984665,208981816
16,4,8,5,HM_channel,32,0.7721500839120528,208981816
16,4,8,5,HM_channel,33,0.7721500839120528,208981816
16,4,8,5,HM_channel,34,0.7721500839120528,208981816
16,4,8,5,HM_channel,35,0.7721500839120528,208981816
16,4,8,5,HM_channel,36,0.7721500839120528,208981816
16,4,8,5,HM_channel,37,0.7721500839120528,208981816
16,4,8,5,HM_channel,38,0.7721500839120528,208981816
16,4,8,5,HM_channel,39,0.7721500839120528,208981816
16,4,8,5,HM_channel,40,0.7721500839120528,208981816
16,4,8,5,HM_channel,41,0.7721500839120528,208981816
16,4,8,5,HM_channel,42,0.7721500839120528,208981816
16,4,8,5,HM_channel,43,0.7721500839120528,208981816
16,4,8,5,HM_channel,44,0.7721500839120528,208981816
16,4,8,5,HM_channel,45,0.7721500839120528,208981816
16,4,8,5,HM_channel,46,0.7721500839120528,208981816
16,4,8,5,HM_channel,47,0.7721500839120528,208981816
16,4,8,5,HM_channel,48,0.7721500839120528,208981816
16,4,8,5,HM_channel,49,0.7721500839120528,208981816
16,4,8,5,HM_channel,50,0.7721500839120528,208981816
16,4,1,6,H,0,0.6213407478946507,445642566
16,4,1,6,H,1,0.6812359598455953,445642566
16,4,1,6,H,2,0.6812359598455953,445642566
16,4,1,6,H,3,0.6989895311393297,445642566
16,4,1,6,H,4,0.6989895311393297,445642566
16,4,1,6,H,5,0.6989895311393297,445642566
16,4,1,6,H,6,0.6989895311393297,445642566
16,4,1,6,H,7,0.6989895311393297,445642566
16,4,1,6,H,8,0.6877082278416552,445642566
16,4,1,6,H,9,0.6877082278416552,445642566
16,4,1,6,H,10,0.7603956441921996,445642566
16,4,1,6,H,11,0.7603956441921996,445642566
16,4,1,6,H,12,0.7603956441921996,445642566
16,4,1,6,H,13,0.7701550706255592,445642566
16,4,1,6,H,14,0.7701550706255592,445642566
16,4,1,6,H,15,0.7701550706255592,445642566
16,4,1,6,H,16,0.7701550706255592,445642566
16,4,1,6,H,17,0.7701550706255592,445642566
16,4,1,6,H,18,0.7701550706255592,445642566
16,4,1,6,H,19,0.7701550706255592,445642566
16,4,1,6,H,20,0.7701550706255592,445642566
16,4,1,6,H,21,0.7701550706255592,445642566
16,4,1,6,H,22,0.7701550706255592,445642566
16,4,1,6,H,23,0.7501964800118205,445642566
16,4,1,6,H,24,0.7699021819260006,445642566
16,4,1,6,H,25,0.7699021819260006,445642566
16,4,1,6,H,26,0.7699021819260006,445642566
16,4,1,6,H,27,0.7699021819260006,445642566
16,4,1,6,H,28,0.7699021819260006,445642566
16,4,1,6,H,29,0.7699021819260006,445642566
16,4,1,6,H,30,0.7699021819260006,445642566
16,4,1,6,H,31,0.7501964800118205,445642566
16,4,1,6,H,32,0.7501964800118205,445642566
16,4,1,6,H,33,0.7501964800118205,445642566
16,4,1,6,H,34,0.7701550706255592,445642566
16,4,1,6,H,35,0.7701550706255592,445642566
16,4,1,6,H,36,0.7701550706255592,445642566
16,4,1,6,H,37,0.7701550706255592,445642566
16,4,1,6,H,38,0.7701550706255592,445642566
16,4,1,6,H,39,0.7701550706255592,445642566
16,4,1,6,H,40,0.7701550706255592,445642566
16,4,1,6,H,41,0.7701550706255592,445642566
16,4,1,6,H,42,0.7701550706255592,445642566
16,4,1,6,H,43,0.7701550706255592,445642566
16,4,1,6,H,44,0.7701550706255592,445642566
16,4,1,6,H,45,0.7701550706255592,445642566
16,4,1,6,H,46,0.7701550706255592,445642566
16,4,1,6,H,47,0.7701550706255592,445642566
16,4,1,6,H,48,0.7701550706255592,445642566
16,4,1,6,H,49,0.7603956441921996,445642566
16,4,1,6,H,50,0.7603956441921996,445642566
16,4,1,6,M,0,0.6213407478946507,445642566
16,4,1,6,M,1,0.6812359598455953,445642566
16,4,1,6,M,2,0.6657319489305047,445642566
16,4,1,6,M,3,0.7099271884181393,445642566
16,4,1,6,M,4,0.7001677619847796,445642566
16,4,1,6,M,5,0.7404370535784609,445642566
16,4,1,6,M,6,0.7603956441921996,445642566
16,4,1,6,M,7,0.684018372758219,445642566
16,4,1,6,M,8,0.7603956441921996,445642566
16,4,1,6,M,9,0.7701550706255592,445642566
16,4,1,6,M,10,0.7701550706255592,445642566
16,4,1,6,M,11,0.7501964800118205,445642566
16,4,1,6,M,12,0.7701550706255592,445642566
16,4,1,6,M,13,0.7501964800118205,445642566
16,4,1,6,M,14,0.7262653131294523,445642566
16,4,1,6,M,15,0.7462239037431911,445642566
16,4,1,6,M,16,0.7364644773098316,445642566
16,4,1,6,M,17,0.7261233027992434,445642566
16,4,1,6,M,18,0.7261233027992434,445642566
16,4,1,6,M,19,0.735882729232603,445642566
16,4,1,6,M,20,0.735882729232603,445642566
16,4,1,6,M,21,0.6653863453573019,445642566
16,4,1,6,M,22,0.7081424441487641,445642566
16,4,1,6,M,23,0.6653863453573019,445642566
16,4,1,6,M,24,0.735882729232603,445642566
16,4,1,6,M,25,0.7261233027992434,445642566
16,4,1,6,M,26,0.735882729232603,445642566
16,4,1,6,M,27,0.7152218235576301,445642566
16,4,1,6,M,28,0.7147687435784348,445642566
16,4,1,6,M,29,0.6900274687026154,445642566
16,4,1,6,M,30,0.6709634519413668,445642566
16,4,1,6,M,31,0.6836079756435872,445642566
16,4,1,6,M,32,0.6836079756435872,445642566
16,4,1,6,M,33,0.7409225810649798,445642566
16,4,1,6,M,34,0.7409225810649798,445642566
16,4,1,6,M,35,0.684293993325384,445642566
16,4,1,6,M,36,0.7409225810649798,445642566
16,4,1,6,M,37,0.6636241860875232,445642566
16,4,1,6,M,38,0.6636241860875232,445642566
16,4,1,6,M,39,0.7409225810649798,445642566
16,4,1,6,M,40,0.7135406866082477,445642566
16,4,1,6,M,41,0.6886563634909334,445642566
16,4,1,6,M,42,0.6320277757513376,445642566
16,4,1,6,M,43,0.6650559700499007,445642566
16,4,1,6,M,44,0.684246795129115,445642566
16,4,1,6,M,45,0.6318327138306591,445642566
16,4,1,6,M,46,0.6503508207390948,445642566
16,4,1,6,M,47,0.6687627485595676,445642566
16,4,1,6,M,48,0.6395739268710389,445642566
16,4,1,6,M,49,0.6076321799757526,445642566
16,4,1,6,M,50,0.6346686948133794,445642566
16,4,1,6,HM_naive,0,0.6213407478946507,445642566
16,4,1,6,HM_naive,1,0.6812359598455953,445642566
16,4,1,6,HM_naive,2,0.7001677619847796,445642566
16,4,1,6,HM_naive,3,0.7404370535784609,445642566
16,4,1,6,HM_naive,4,0.7639439305565808,445642566
16,4,1,6,HM_naive,5,0.7639439305565808,445642566
16,4,1,6,HM_naive,6,0.7639439305565808,445642566
16,4,1,6,HM_naive,7,0.7699021819260006,445642566
